comp0-change,comp0-mean-given-stayed,d1,d2,desc,desc1,mean-y,stdprice2006,yishuv-name
-0.6578740532734582,13.628406590019232,0.17112945538143962,0.5222746118555336, תל אביב -יפו -943, תל אביב -יפו -9,32.04990516944445,-0.31565134256653915,o תל אביב -יפו o
-0.42607501759441924,15.374773158210715,-0.9103619795885498,0.5600198256172957, ירושלים -1022, ירושלים -1,31.769719775000006,1.6567852896479707,o ירושלים o
-6.965219699493018,16.165866016957857,0.14952942005885847,0.2927254771877034, ירושלים -542, ירושלים -5,31.802122168141587,0.10722872241663614,o ירושלים o
-0.2653342498658997,10.880262773957092,1.2301592062887927,0.11506111619448722, תל אביב -יפו -334, תל אביב -יפו -3,32.08106904054054,0.8817282085211068,o תל אביב -יפו o
-1.654258976160726,14.729847237345206,0.05697642763527666,-0.05324828836482909, ירושלים -1342, ירושלים -1,31.751188577739725,1.0587088686287807,o ירושלים o
-0.6160546599690164,12.294385160388229,1.182550422237478,-1.2712332575609784, ירושלים -1214, ירושלים -1,31.753329454347817,0.38234610646555317,o ירושלים o
0.9839163428718152,6.077835074737166,0.8257164085775297,0.06650344778382933, תל אביב -יפו -814, תל אביב -יפו -8,32.057679961986295,-0.3801093271552194,o תל אביב -יפו o
-1.2021512729855406,12.590815507849792,0.2680189863702309,-1.5780316751565069, ירושלים -862, ירושלים -8,31.775529618627452,3.3109466830803123,o ירושלים o
-1.169271423598632,12.732747067324153,-0.06434481878294032,0.263092435945271, תל אביב -יפו -942, תל אביב -יפו -9,32.051930283464564,0.1721327830232311,o תל אביב -יפו o
-4.454208921719237,14.922849061471599,0.23794808855969496,-0.12766388488312896, ירושלים -541, ירושלים -5,31.804998128478957,0.29681103003040143,o ירושלים o
-1.080204227245261,11.975503409263101,0.2744092515162495,0.09033667806621093, תל אביב -יפו -333, תל אביב -יפו -3,32.08321778174603,2.3211039993275002,o תל אביב -יפו o
-1.5724914770587652,10.482515130590897,-0.015910076519830896,-0.5228744087076818, ירושלים -413, ירושלים -4,31.812747342553184,0.7031862823507313,o ירושלים o
-4.708970996180415,14.48662907762767,-0.0115529518540015,0.04016994462643653, ירושלים -125, ירושלים -1,31.830187044318166,-0.08235358519712915,o ירושלים o
-2.1972731175746585,13.020185692782183,0.268564111574628,-0.16890356724097783, ירושלים -1213, ירושלים -1,31.750220101234554,-0.34118919459215813,o ירושלים o
-1.9843134307931969,9.553038796698935,0.7827882439922176,0.17072299255225176, תל אביב -יפו -813, תל אביב -יפו -8,32.05621153565887,0.23224152643724255,o תל אביב -יפו o
-0.4688984804235279,13.0305379397434,0.4128829053234352,-0.469721070422225, תל אביב -יפו -941, תל אביב -יפו -9,32.0473330769231,-0.31966602672777183,o תל אביב -יפו o
-3.948012593595962,8.954490353595418,-0.42955910571041617,0.097361254892804, ירושלים -412, ירושלים -4,31.81197887246378,0.6799903294191647,o ירושלים o
-0.8809422951046599,12.885798517651152,0.04931335084705836,0.07107865689008297, ירושלים -124, ירושלים -1,31.82706978534482,-0.1512723299649568,o ירושלים o
-2.938494100945384,10.37920163113439,0.28729767608265744,0.23951935094075788, ירושלים -1212, ירושלים -1,31.754750615348836,-0.17145726977559886,o ירושלים o
-1.054669974935167,8.8095287840647,0.8120792941155739,0.4684517912321666, תל אביב -יפו -812, תל אביב -יפו -8,32.056160183184225,0.26737001284802847,o תל אביב -יפו o
-1.2793993396895793,13.247476669919111,0.8554301460690901,-0.47529089086388776, תל אביב -יפו -515, תל אביב -יפו -5,32.07203930952382,1.8759201334485878,o תל אביב -יפו o
-2.225912511274693,12.672568129681812,-0.19525485850681756,-0.04085971390568388, ירושלים -1011, ירושלים -1,31.779810609956694,1.130527107513054,o ירושלים o
-2.120026917438138,9.04487953959737,0.18593797563088632,-0.1923872400124318, ירושלים -531, ירושלים -5,31.796990893805297,0.762179835719956,o ירושלים o
0.415438405826988,12.422949385477313,0.87776903620601,-0.2791055135164362, תל אביב -יפו -611, תל אביב -יפו -6,32.06604275935834,1.1930892690255965,o תל אביב -יפו o
-1.1226905008367378,13.39788450810931,0.2909725094532669,0.5018351013881808, תל אביב -יפו -323, תל אביב -יפו -3,32.087141196428576,1.7244773253665329,o תל אביב -יפו o
-1.824836701945749,17.93922078013467,-0.2319308771934082,0.11781621423274602, ירושלים -435, ירושלים -4,31.809354508695634,1.1664362269551907,o ירושלים o
-3.5228832881908723,15.416618751737092,0.19135323604584764,-0.09206386274443457, ירושלים -1043, ירושלים -1,31.75767512424243,0.7229251461434586,o ירושלים o
1.4029793404439115,14.701374653896098,0.04840711737505954,-0.26892183231042543, תל אביב -יפו -131, תל אביב -יפו -1,32.12141267526885,1.768415813131135,o תל אביב -יפו o
-6.419850810192374,12.226704431854127,0.15938977996106224,-0.00996328368077029, ירושלים -115, ירושלים -1,31.842710975735297,0.02470465910240889,o ירושלים o
-1.6378742546161664,9.894443186735064,0.3885264003297907,-0.5105556549667756, תל אביב -יפו -931, תל אביב -יפו -9,32.05286091463415,-0.678088107122267,o תל אביב -יפו o
-0.038567517814822594,12.270843920863816,0.24994313805120272,0.24257694430727428, תל אביב -יפו -514, תל אביב -יפו -5,32.07385093181817,1.846702154275172,o תל אביב -יפו o
-0.670994227680449,12.420095441479548,0.38682841021843295,0.09455948071614184, תל אביב -יפו -322, תל אביב -יפו -3,32.08787501098903,2.556186060768569,o תל אביב -יפו o
-0.16575731114097714,9.515069698090247,-0.11189143050539846,0.14073694635405892, ירושלים -434, ירושלים -4,31.811227930136994,0.5783965163390823,o ירושלים o
-1.3671835068051745,16.316218413520566,-0.214316937489487,0.12086492456293607, ירושלים -1042, ירושלים -1,31.759254666666674,0.9576726505710915,o ירושלים o
-3.3363327639989278,9.13782509947102,0.25588724531964663,-0.007074115548456439, ירושלים -114, ירושלים -1,31.84098434831459,0.07890289527905003,o ירושלים o
-0.3205487897952999,11.055168944590905,0.8208145880890935,-0.21417746582279218, תל אביב -יפו -226, תל אביב -יפו -2,32.11868067752808,0.3048403983528668,o תל אביב -יפו o
-1.9077463174019789,7.305830827343554,-0.06867757695754317,0.055416740469611286, ירושלים -914, ירושלים -9,31.791617639148722,0.1988973440981156,o ירושלים o
-2.6666369599347384,12.2604776373651,0.9484100273201646,0.036279058468001946, תל אביב -יפו -513, תל אביב -יפו -5,32.07285387200003,1.3065040965804198,o תל אביב -יפו o
-7.873564677346659,14.863320724846796,0.26337718716593655,-0.2012189696366955, ירושלים -433, ירושלים -4,31.810765634146357,0.45026118019307265,o ירושלים o
-2.0460708985753886,10.160348393022717,0.1837764485328901,0.17896479388108993, ירושלים -113, ירושלים -1,31.84151572010311,-0.101200296954027,o ירושלים o
0.5974557304122428,13.717637317782353,0.43419628624804857,0.08136556771617365, תל אביב -יפו -225, תל אביב -יפו -2,32.1201210143885,0.29190419383333926,o תל אביב -יפו o
-2.9493908114141476,12.275369850444127,-0.01544019040209628,0.7243167978012012, תל אביב -יפו -833, תל אביב -יפו -8,32.04307829310345,-0.12294650282737067,o תל אביב -יפו o
-0.7120092623726268,10.273274841638363,0.2520142682989741,-0.07026290930288177, תל אביב -יפו -929, תל אביב -יפו -9,32.056526316129045,-0.1680001806367596,o תל אביב -יפו o
-1.612902108269176,8.957735135469237,-0.6580213427058414,-0.29946523805309355, ירושלים -913, ירושלים -9,31.794969076923064,1.8620917768932308,o ירושלים o
-1.5208005675514826,11.961506971777554,0.2765519431660797,0.2211091147734623, תל אביב -יפו -512, תל אביב -יפו -5,32.075315284976554,1.687899091897524,o תל אביב -יפו o
-2.997973733472074,12.162717322887444,0.08252374240779226,0.864379593173541, תל אביב -יפו -544, תל אביב -יפו -5,32.06775001239672,2.2095849948488144,o תל אביב -יפו o
-0.31165369741705895,10.427750239594626,0.1956592016074291,0.21635606621202752, תל אביב -יפו -736, תל אביב -יפו -7,32.032689602777786,-0.7197962147972953,o תל אביב -יפו o
0.1561640791927541,8.347766921526878,-0.07143967590325939,0.04405246851582856, ירושלים -432, ירושלים -4,31.816549956818175,0.7388723637839106,o ירושלים o
-1.6272868634979485,11.362181584110939,0.18293785294507992,0.1064563068592682, תל אביב -יפו -832, תל אביב -יפו -8,32.04523810292889,-0.15394878607244522,o תל אביב -יפו o
-4.24977380851303,8.66782758302083,0.4058460598753717,-0.3918920172467971, ירושלים -912, ירושלים -9,31.796088899444424,0.7676442669394115,o ירושלים o
-2.778468310234828,12.477870741681052,0.31437495599897947,-0.015131404937754889, ירושלים -1015, ירושלים -1,31.785229083501697,1.0948410260798747,o ירושלים o
-1.9382634875923728,11.7077748125334,0.763359419281328,0.44400179897823827, תל אביב -יפו -711, תל אביב -יפו -7,32.05392054195803,-0.4296237651437557,o תל אביב -יפו o
-0.46800558348289556,11.722638099135594,0.17957384016178107,0.42795046578560736, תל אביב -יפו -743, תל אביב -יפו -7,32.04278498290599,-0.5239688429327236,o תל אביב -יפו o
-3.171426278521558,14.888234675502153,-0.06992015940668861,0.23907805357933953, ירושלים -1335, ירושלים -1,31.755964815591426,0.7505818592541726,o ירושלים o
0.8795267047089137,13.733569486085955,0.01683519086684715,0.09958142333598685, תל אביב -יפו -423, תל אביב -יפו -4,32.088531641874994,2.1571710627438323,o תל אביב -יפו o
-2.8035488722976183,11.890000927614704,0.46634447132153395,0.06981473690984244, ירושלים -1143, ירושלים -1,31.753791911158803,-0.2354691783463643,o ירושלים o
0.39244448799678366,17.691450087640398,-0.40562305829922374,0.505666247143918, תל אביב -יפו -231, תל אביב -יפו -2,32.1168108412903,1.737190491877103,o תל אביב -יפו o
-6.501165709701493,9.610806405990502,-0.9418257418126559,0.3290400064168718, ירושלים -823, ירושלים -8,31.789053803030296,1.488280073880677,o ירושלים o
-3.9945178806731825,11.343052343269692,0.505341655527026,-0.37362785372267227, ירושלים -855, ירושלים -8,31.782848976315787,1.0756597573095408,o ירושלים o
